t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
3.6780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.6880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.6980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.7980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.8980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
3.9980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.0980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.1980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.2980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.3980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.4980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.5980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.6980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.7980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.8980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
4.9980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.0980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.1980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.2980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.3980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.4980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.5980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.6980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.7980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.8980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
5.9980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.0980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1080,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1180,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1280,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1380,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1480,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1580,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1680,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1780,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1880,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
6.1980,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,-0.000000,0.000000,0.000000,0
